"","dt","date","name","indday","u","v","w","alfa","tag2"
"116",2016-09-11 11:32:40,2016-09-11,"Ben","Ben_06098",-3.69521401664944,-0.397563149455818,3.71653912755506,-96.1407554864383,12
"122",2016-09-11 18:03:54,2016-09-11,"Ben","Ben_06098",-2.31760786020754,-1.54016183754948,2.78269737476779,-123.605948544321,18
"133",2016-09-12 05:37:56,2016-09-12,"Ben","Ben_06099",-2.78048193869461,2.49071528881174,3.73292679560255,-48.1464792701287,6
"138",2016-09-12 11:38:13,2016-09-12,"Ben","Ben_06099",-0.664332603524921,2.450211048285,2.53867524296513,-15.170052928282,12
"144",2016-09-12 18:39:39,2016-09-12,"Ben","Ben_06099",3.10793723244315,0.270152544162695,3.11965642946847,85.0321414367713,18
"155",2016-09-13 05:43:09,2016-09-13,"Ben","Ben_06100",-0.116071381050012,-2.23662608466142,2.23963586506529,-177.02925772238,6
"160",2016-09-13 11:43:37,2016-09-13,"Ben","Ben_06100",2.21707886039654,-1.75875565441668,2.82995761896885,128.424127079563,12
"165",2016-09-13 17:44:49,2016-09-13,"Ben","Ben_06100",5.01459673648952,-1.51169875942788,5.23750069869848,106.775941694441,18
"177",2016-09-14 05:48:09,2016-09-14,"Ben","Ben_06101",2.90347799460036,-4.34696072577694,5.22745177085123,146.259735833089,6
"182",2016-09-14 11:49:37,2016-09-14,"Ben","Ben_06101",2.72331145164553,-5.37327338872216,6.02399304221158,153.122950284902,12
"188",2016-09-14 18:21:37,2016-09-14,"Ben","Ben_06101",6.08613470789924,-1.70355655925084,6.32005859413205,105.637347569429,18
"199",2016-09-15 05:54:52,2016-09-15,"Ben","Ben_06102",2.96451231360945,-3.14920657481081,4.32502431303845,136.730368111763,6
"205",2016-09-15 12:28:08,2016-09-15,"Ben","Ben_06102",3.40213376633267,1.56657383221149,3.74548631499178,65.2754408832909,12
"210",2016-09-15 17:59:26,2016-09-15,"Ben","Ben_06102",4.48334054551087,1.75874778038962,4.81596679827085,68.5806617289913,18
"221",2016-09-16 05:03:30,2016-09-16,"Ben","Ben_06103",5.47578587063944,-0.795257417413775,5.5332328037998,98.2633860628125,6
"226",2016-09-16 12:02:47,2016-09-16,"Ben","Ben_06103",3.373556570742,1.76438711168528,3.80709151661445,62.3902057717564,12
"231",2016-09-16 17:34:05,2016-09-16,"Ben","Ben_06103",2.85015722152362,0.774131001045386,2.9534175109833,74.8044851620214,18
"243",2016-09-17 05:37:26,2016-09-17,"Ben","Ben_06104",3.19971834007897,-1.77929174999835,3.66115782061494,119.077456258199,6
"249",2016-09-17 12:10:10,2016-09-17,"Ben","Ben_06104",3.67929984334284,1.09031397928631,3.83745122583334,73.4934760775296,12
"254",2016-09-17 17:41:34,2016-09-17,"Ben","Ben_06104",5.84950964491793,0.760709279768519,5.89876611625803,82.5904580502822,18
"266",2016-09-18 05:46:35,2016-09-18,"Ben","Ben_06105",5.47049062358684,-3.18845087757445,6.33186281132629,120.23557853165,6
"272",2016-09-18 12:18:19,2016-09-18,"Ben","Ben_06105",5.47814206418048,-1.32427773301126,5.63593399442302,103.58987867319,12
"277",2016-09-18 18:19:31,2016-09-18,"Ben","Ben_06105",6.51282093023153,-4.04458028829867,7.66651590866125,121.841033300017,18
"288",2016-09-19 05:53:22,2016-09-19,"Ben","Ben_06106",3.24898111434843,-4.78048011164075,5.78004051708857,145.798604719202,6
"293",2016-09-19 12:24:14,2016-09-19,"Ben","Ben_06106",2.82176926949602,-2.04767374399748,3.48645229024129,125.96727194881,12
"298",2016-09-19 18:25:48,2016-09-19,"Ben","Ben_06106",3.57655042047279,-5.13899986040275,6.2610727894989,145.163536434389,18
"309",2016-09-20 05:59:38,2016-09-20,"Ben","Ben_06107",1.79419859224981,-1.73877217386672,2.4984949992034,134.101198521821,6
"314",2016-09-20 11:31:04,2016-09-20,"Ben","Ben_06107",1.81189649790664,-2.39643860731358,3.00431138828009,142.907845554773,12
"319",2016-09-20 18:02:07,2016-09-20,"Ben","Ben_06107",3.78293687419484,-2.44836439986103,4.50611802205068,122.911452878516,18
"330",2016-09-21 05:36:31,2016-09-21,"Ben","Ben_06108",1.19513778830037,-1.66225444089221,2.04730167764533,144.284391083316,6
"336",2016-09-21 12:09:05,2016-09-21,"Ben","Ben_06108",3.30410758843291,-0.226989055419304,3.31189537685297,93.9299908268151,12
"341",2016-09-21 17:39:55,2016-09-21,"Ben","Ben_06108",4.72462255741385,-1.95721517077051,5.11397590282922,112.5021988518,18
"353",2016-09-22 05:45:04,2016-09-22,"Ben","Ben_06109",1.23373221710359,-4.54601864178967,4.71045440218017,164.8163594022,6
"359",2016-09-22 11:46:41,2016-09-22,"Ben","Ben_06109",2.98808781149991,-3.49030290031906,4.59465810536649,139.432793819062,12
"364",2016-09-22 17:48:01,2016-09-22,"Ben","Ben_06109",2.80072515002899,-4.39380700936084,5.21052793884778,147.485519729853,18
"376",2016-09-23 05:51:55,2016-09-23,"Ben","Ben_06110",-2.28815138839837,-4.13502190225675,4.72589070000274,-151.041658622938,6
"381",2016-09-23 11:52:56,2016-09-23,"Ben","Ben_06110",-1.2670969704455,-2.74274298788129,3.02128678381979,-155.203928683592,12
"386",2016-09-23 17:54:38,2016-09-23,"Ben","Ben_06110",0.982218538742291,-4.37038154311438,4.47939595149211,167.333559385454,18
"398",2016-09-24 06:00:04,2016-09-24,"Ben","Ben_06111",-1.85056335374484,-6.38069180433072,6.64362947703111,-163.82649310342,6
"403",2016-09-24 12:00:04,2016-09-24,"Ben","Ben_06111",-1.1722048498768,-1.03440122759731,1.56334580618925,-131.426491529696,12
"408",2016-09-24 18:01:28,2016-09-24,"Ben","Ben_06111",1.24358804828148,-5.7722225148189,5.90466459626716,167.841831924842,18
"419",2016-09-25 05:36:23,2016-09-25,"Ben","Ben_06112",-1.83248527614604,-6.2742181435257,6.53634573747741,-163.718715618918,6
"425",2016-09-25 12:10:17,2016-09-25,"Ben","Ben_06112",-1.4374648736283,-2.5320105975993,2.91159456814825,-150.415695991963,12
"430",2016-09-25 17:42:24,2016-09-25,"Ben","Ben_06112",2.25814163458637,-4.00997124249767,4.6020726860308,150.614762647267,18
"442",2016-09-26 05:47:59,2016-09-26,"Ben","Ben_06113",-2.55722599029636,-5.28504752826135,5.8712121526503,-154.179491800573,6
"447",2016-09-26 11:54:36,2016-09-26,"Ben","Ben_06113",0.499413307685594,-1.9975977911862,2.05908003420106,165.963382382987,12
"453",2016-09-26 17:59:02,2016-09-26,"Ben","Ben_06113",1.31287235850103,-5.17111991943242,5.33517713397285,165.7544216317,18
"465",2016-09-27 06:03:08,2016-09-27,"Ben","Ben_06114",-1.79767607399737,-6.3481975185414,6.59782168608987,-164.188993178651,6
"470",2016-09-27 12:03:58,2016-09-27,"Ben","Ben_06114",1.19411786621403,-2.96950257287204,3.20060353819482,158.093597192192,12
"475",2016-09-27 17:34:22,2016-09-27,"Ben","Ben_06114",3.83644677149591,-4.9606189226617,6.27104966703268,142.282326604427,18
"487",2016-09-28 05:37:49,2016-09-28,"Ben","Ben_06115",-2.7166285098495,-3.18903371555884,4.18927278886182,-139.573460727657,6
"493",2016-09-28 12:38:41,2016-09-28,"Ben","Ben_06115",-4.9332962814402,0.853364202168309,5.00655996289009,-80.1860617705259,12
"498",2016-09-28 17:40:05,2016-09-28,"Ben","Ben_06115",-0.372928603191127,-2.28437370327983,2.31461421392734,-170.728140145876,18
"510",2016-09-29 05:43:43,2016-09-29,"Ben","Ben_06116",-2.53703232397346,-1.46201066842709,2.92814074243039,-119.953473234301,6
"515",2016-09-29 11:47:38,2016-09-29,"Ben","Ben_06116",-4.33625517244758,-0.330427441043181,4.34882641805496,-94.3575805466929,12
"521",2016-09-29 18:19:34,2016-09-29,"Ben","Ben_06116",1.59313080478629,-2.7028486450331,3.13742833529569,149.483772712526,18
"532",2016-09-30 05:53:01,2016-09-30,"Ben","Ben_06117",-2.17088935730825,0.626294055876448,2.25942577795784,-73.9073325848018,6
"538",2016-09-30 11:54:58,2016-09-30,"Ben","Ben_06117",-3.27128457871253,2.44429025871644,4.08360841214954,-53.2330670775671,12
"544",2016-09-30 17:57:04,2016-09-30,"Ben","Ben_06117",0.8931113468255,-0.796645617031894,1.19678407282374,131.732615054458,18
"556",2016-10-01 06:01:15,2016-10-01,"Ben","Ben_06118",-5.76534364254067,-1.40551535157879,5.93419419298929,-103.700713549903,6
"561",2016-10-01 12:02:01,2016-10-01,"Ben","Ben_06118",-6.80423265120485,2.93479312963155,7.41016819549022,-66.668557574497,12
"565",2016-10-01 18:02:37,2016-10-01,"Ben","Ben_06118",-4.07533429461468,-0.91997776371234,4.17788327967497,-102.72089080664,18
"576",2016-10-02 05:36:28,2016-10-02,"Ben","Ben_06119",-5.90944921620187,-2.78058838216575,6.530946469686,-115.198512886794,6
"582",2016-10-02 12:09:04,2016-10-02,"Ben","Ben_06119",-7.41319885148028,-1.17427385867033,7.50562697625888,-99.0010443091293,12
"587",2016-10-02 17:40:44,2016-10-02,"Ben","Ben_06119",-4.43573572718503,-0.579830859067157,4.47347239474575,-97.4473676190518,18
"599",2016-10-03 05:44:07,2016-10-03,"Ben","Ben_06120",-5.95239407447918,-1.36121706406914,6.10605495499409,-102.881129000868,6
"604",2016-10-03 12:14:35,2016-10-03,"Ben","Ben_06120",-5.08964181145508,0.349923741385561,5.10165663228103,-86.0669819715769,12
"609",2016-10-03 18:15:15,2016-10-03,"Ben","Ben_06120",-3.06205226583904,-0.372451606639221,3.08462060519898,-96.9350835870373,18
"620",2016-10-04 05:49:18,2016-10-04,"Ben","Ben_06121",-4.14582897162396,1.60925160374325,4.447200083885,-68.785699853545,6
"626",2016-10-04 12:20:37,2016-10-04,"Ben","Ben_06121",-3.26608707276496,1.1758624318061,3.47130771113933,-70.2000196968156,12
"630",2016-10-04 17:21:13,2016-10-04,"Ben","Ben_06121",-1.42497232929296,-0.771576053829924,1.62045541317691,-118.43410041622,18
"642",2017-02-27 05:57:19,2017-02-27,"Ben","Ben_06267",-5.44930935327467,-4.97092548423788,7.37597943310124,-132.371446518491,6
"647",2017-02-27 12:28:06,2017-02-27,"Ben","Ben_06267",-6.84289330276634,-3.29781122967994,7.59610081947624,-115.730918449302,12
"652",2017-02-27 17:59:24,2017-02-27,"Ben","Ben_06267",0.699011317456629,-4.46936280288576,4.52369546783947,171.110914268438,18
"664",2017-02-28 06:02:36,2017-02-28,"Ben","Ben_06268",-5.79581908071247,-7.09047799906117,9.15785985214457,-140.737133900736,6
"669",2017-02-28 12:02:45,2017-02-28,"Ben","Ben_06268",-7.32572870478616,-3.35225048752922,8.05629470583517,-114.588813228412,12
"674",2017-02-28 17:33:04,2017-02-28,"Ben","Ben_06268",-3.72160489445866,-1.50392034087289,4.01399045616079,-112.003895766262,18
"686",2017-03-01 05:36:15,2017-03-01,"Ben","Ben_06269",-1.78097177740872,1.26692100000945,2.18562331891644,-54.5732843711568,6
"692",2017-03-01 12:37:29,2017-03-01,"Ben","Ben_06269",-2.38412714911972,2.81547624880699,3.68930464596867,-40.257711288601,12
"697",2017-03-01 18:38:41,2017-03-01,"Ben","Ben_06269",-2.48104078422794,3.08100333350683,3.95577361764834,-38.8434644988452,18
"708",2017-03-02 05:42:14,2017-03-02,"Ben","Ben_06270",-2.23094942401077,5.39298069664251,5.8362124812975,-22.4737303815584,6
"713",2017-03-02 11:45:04,2017-03-02,"Ben","Ben_06270",-0.17084874949101,6.25803340772053,6.260365119332,-1.56382696360161,12
"718",2017-03-02 17:16:13,2017-03-02,"Ben","Ben_06270",-1.876883885919,5.05425155339615,5.39148883762451,-20.3723552566958,18
"730",2017-03-03 05:49:12,2017-03-03,"Ben","Ben_06271",0.923750712894552,3.76577324874737,3.87741712233215,13.7826087505439,6
"735",2017-03-03 11:49:56,2017-03-03,"Ben","Ben_06271",0.0779699543029302,3.15076669338607,3.15173128136347,1.4175717127224,12
"740",2017-03-03 17:21:06,2017-03-03,"Ben","Ben_06271",4.25852606737183,-3.36574328017062,5.42800811481515,128.321223396336,18
"752",2017-03-04 05:54:06,2017-03-04,"Ben","Ben_06272",1.23773482813942,-8.64971280681897,8.73782118981828,171.856515350465,6
"757",2017-03-04 11:54:43,2017-03-04,"Ben","Ben_06272",0.647558914206512,-13.2462944197306,13.2621132705748,177.201264174001,12
"762",2017-03-04 17:56:44,2017-03-04,"Ben","Ben_06272",2.62424373762699,-9.49959735945868,9.8554048717599,164.557298025268,18
"774",2017-03-05 06:00:18,2017-03-05,"Ben","Ben_06273",-4.75111491694119,-11.1972444919668,12.1635265103037,-157.00794953817,6
"779",2017-03-05 12:01:34,2017-03-05,"Ben","Ben_06273",-8.9518390866906,-5.95422587378318,10.7511966213083,-123.62946594742,12
"784",2017-03-05 17:32:33,2017-03-05,"Ben","Ben_06273",-5.37119032020473,-3.16388744126553,6.23376845871409,-120.500115234438,18
"796",2017-03-06 05:35:04,2017-03-06,"Ben","Ben_06274",-10.2756276190299,-0.102261016475479,10.2761364471508,-90.5701774582945,6
"801",2017-03-06 12:08:04,2017-03-06,"Ben","Ben_06274",-9.0531546812802,1.42519185175835,9.16464846557161,-81.0536408824447,12
"806",2017-03-06 18:08:54,2017-03-06,"Ben","Ben_06274",-5.96458661956237,-0.766586102321546,6.01364679662308,-97.3236726304448,18
"817",2017-03-07 05:42:10,2017-03-07,"Ben","Ben_06275",-10.5176604529591,1.06726748881961,10.5716716415348,-84.2058098847971,6
"823",2017-03-07 12:14:20,2017-03-07,"Ben","Ben_06275",-7.65519480337955,2.09691953163046,7.93719591542395,-74.6812337721057,12
"829",2017-03-07 18:16:34,2017-03-07,"Ben","Ben_06275",-6.23667733204511,1.89656564955373,6.51867359261932,-73.0855501283613,18
"840",2017-03-08 05:50:45,2017-03-08,"Ben","Ben_06276",-8.6413361082287,3.73752051696812,9.41497473975022,-66.6107207879593,6
"846",2017-03-08 11:56:13,2017-03-08,"Ben","Ben_06276",-4.92007499251015,4.0566591082508,6.37680335689269,-50.4940218138932,12
"852",2017-03-08 18:27:36,2017-03-08,"Ben","Ben_06276",-6.05778539014183,2.96294262516851,6.74357418829631,-63.936134077213,18
"863",2017-03-09 06:01:00,2017-03-09,"Ben","Ben_06277",-8.91896245909483,4.81892999242582,10.137552841719,-61.6175748047877,6
"868",2017-03-09 11:31:51,2017-03-09,"Ben","Ben_06277",-5.98242388880494,5.10270046419091,7.86301135778132,-49.5375241679285,12
"873",2017-03-09 18:02:06,2017-03-09,"Ben","Ben_06277",-5.33012222448076,5.21738054185042,7.45863678203887,-45.6124081442089,18
"884",2017-03-10 05:36:33,2017-03-10,"Ben","Ben_06278",-8.92220642825445,7.57428098863579,11.7036532776392,-49.6712518720736,6
"890",2017-03-10 11:38:07,2017-03-10,"Ben","Ben_06278",-5.04936123553995,5.85238362171266,7.72958232653383,-40.7872018818469,12
"895",2017-03-10 17:38:51,2017-03-10,"Ben","Ben_06278",-5.53267185920736,1.21513941072725,5.66454073064777,-77.6128167348738,18
"907",2017-03-11 05:42:46,2017-03-11,"Ben","Ben_06279",-4.86815999785332,0.55935834427236,4.90019015161722,-83.4453799257957,6
"912",2017-03-11 11:43:31,2017-03-11,"Ben","Ben_06279",-3.6596378712107,0.788372936893994,3.74359202318127,-77.8429151346135,12
"918",2017-03-11 18:14:28,2017-03-11,"Ben","Ben_06279",-1.79287803534551,-4.33228852533926,4.68861765517414,-157.518229117183,18
"929",2017-03-12 05:47:42,2017-03-12,"Ben","Ben_06280",-3.80951363481946,-5.56805129341482,6.74652424141304,-145.621096832752,6
"934",2017-03-12 12:19:14,2017-03-12,"Ben","Ben_06280",-0.502915774650535,-3.0767007738776,3.1175329875354,-170.716564496399,12
"939",2017-03-12 18:20:34,2017-03-12,"Ben","Ben_06280",-1.01830971403509,-7.68459539241534,7.75177147617429,-172.451535457082,18
"950",2017-03-13 05:54:25,2017-03-13,"Ben","Ben_06281",-0.334413741979964,-10.2335191320941,10.2389817060956,-178.128338859556,6
"955",2017-03-13 11:55:27,2017-03-13,"Ben","Ben_06281",2.89681990247487,-7.66170715064533,8.19105133725972,159.288863046058,12
"960",2017-03-13 18:26:46,2017-03-13,"Ben","Ben_06281",1.96699972825865,-11.2100269821939,11.3812913534662,170.047745305575,18
"971",2017-03-14 06:01:58,2017-03-14,"Ben","Ben_06282",-2.56918560035314,-5.21849051496864,5.81664490096135,-153.787892209819,6
"976",2017-03-14 11:33:04,2017-03-14,"Ben","Ben_06282",-0.620252981413212,-0.824444189725145,1.03170828383004,-143.044807918715,12
"981",2017-03-14 18:03:35,2017-03-14,"Ben","Ben_06282",-8.1697689275787,-3.3785175707587,8.84078646422113,-112.46699965134,18
"992",2017-03-15 05:37:42,2017-03-15,"Ben","Ben_06283",-9.33803179243704,1.16762509719281,9.4107484359194,-82.8727415777878,6
"997",2017-03-15 12:09:39,2017-03-15,"Ben","Ben_06283",-11.4435403751079,0.688519691025698,11.4642346313068,-86.5568546311946,12
"1003",2017-03-15 18:43:33,2017-03-15,"Ben","Ben_06283",-11.021202153893,2.03801157393768,11.2080501467686,-79.5233603195265,18
"1014",2017-03-16 05:47:46,2017-03-16,"Ben","Ben_06284",-9.20084528642061,1.669305979864,9.35105001799574,-79.7167048433272,6
"1019",2017-03-16 11:54:53,2017-03-16,"Ben","Ben_06284",-11.2850899013673,2.9995756177038,11.6769305884837,-75.1149585332084,12
"1024",2017-03-16 18:26:06,2017-03-16,"Ben","Ben_06284",-8.21377024996123,1.68942980349119,8.38571373110676,-78.3773448136853,18
"1035",2017-03-17 06:00:59,2017-03-17,"Ben","Ben_06285",-10.2348230540422,3.72463821000589,10.8914890048602,-70.0026334927928,6
"1040",2017-03-17 12:03:00,2017-03-17,"Ben","Ben_06285",-10.4907039601914,2.42396487161959,10.7671015263729,-76.9896558207985,12
"1046",2017-03-17 18:06:06,2017-03-17,"Ben","Ben_06285",-8.55774181204921,0.484718612700741,8.57145828054911,-86.7581765488839,18
"1057",2017-03-18 05:40:30,2017-03-18,"Ben","Ben_06286",-9.64570244339793,-0.784203051268924,9.67752809617168,-94.6479683344352,6
"1063",2017-03-18 12:12:28,2017-03-18,"Ben","Ben_06286",-5.56627757095264,1.13182458653582,5.6801824699192,-78.5063990477853,12
"1068",2017-03-18 17:43:07,2017-03-18,"Ben","Ben_06286",-4.95632205239779,-0.616701751428691,4.99454195470414,-97.0927053800537,18
"1080",2017-03-19 05:47:22,2017-03-19,"Ben","Ben_06287",-3.19315380506205,-0.718050603296913,3.27289289340139,-102.673398059314,6
"1086",2017-03-19 12:20:07,2017-03-19,"Ben","Ben_06287",-0.878188811112577,0.185845571091347,0.89763810316719,-78.0511479217788,12
"1091",2017-03-19 17:50:09,2017-03-19,"Ben","Ben_06287",0.727343720716746,-2.36657959854949,2.47582872677751,162.9157316777,18
"1103",2017-03-20 05:54:10,2017-03-20,"Ben","Ben_06288",1.58819319457699,-3.14073273099236,3.51945446210452,153.175370834908,6
"1109",2017-03-20 12:27:23,2017-03-20,"Ben","Ben_06288",3.55626817343989,-2.53643277517173,4.36812712090512,125.497558230894,12
"1114",2017-03-20 18:28:28,2017-03-20,"Ben","Ben_06288",7.07046246354591,-3.41665460539895,7.85270451124997,115.791194267902,18
"1125",2017-03-21 06:02:10,2017-03-21,"Ben","Ben_06289",6.31797334939014,-1.20751289589546,6.43233042041202,100.82008073872,6
"1130",2017-03-21 11:32:30,2017-03-21,"Ben","Ben_06289",5.51314694639326,-3.47793849584977,6.51850024418494,122.245553361989,12
"1135",2017-03-21 17:32:40,2017-03-21,"Ben","Ben_06289",5.26908296541106,-3.8555228675442,6.52903452882134,126.193889367124,18
"1147",2017-03-22 05:37:11,2017-03-22,"Ben","Ben_06290",3.7385995940859,-2.9398147578145,4.75601069544247,128.179427490504,6
"1152",2017-03-22 11:38:31,2017-03-22,"Ben","Ben_06290",7.02498518382114,-1.42931546766176,7.16891620393235,101.500517514642,12
"1157",2017-03-22 18:09:07,2017-03-22,"Ben","Ben_06290",10.4414609392258,-2.09806052422631,10.6501626517483,101.361463689612,18
"1168",2017-03-23 05:43:26,2017-03-23,"Ben","Ben_06291",4.44302398279163,-5.12152408991829,6.78015273539431,139.057711585649,6
"1173",2017-03-23 11:15:07,2017-03-23,"Ben","Ben_06291",5.47702720129403,-3.57458484426638,6.54029691776861,123.130497957789,12
"1179",2017-03-23 18:16:06,2017-03-23,"Ben","Ben_06291",4.30389563652558,-3.5369458276442,5.57077224788392,129.413400443051,18
"1190",2017-03-24 05:49:36,2017-03-24,"Ben","Ben_06292",0.525881812441866,-3.90798826387081,3.94321238981736,172.335982646805,6
"1195",2017-03-24 12:21:17,2017-03-24,"Ben","Ben_06292",2.5914796092395,0.0400406340291537,2.59178892224609,89.1148003651638,12
"1200",2017-03-24 18:23:36,2017-03-24,"Ben","Ben_06292",3.07069561603085,-0.366459634359603,3.09248512202178,96.8055439724757,18
"1211",2017-03-25 05:58:51,2017-03-25,"Ben","Ben_06293",6.74848429842915,8.44516273765152,10.8103105409402,38.6281643031623,6
"1216",2017-03-25 12:30:44,2017-03-25,"Ben","Ben_06293",3.90555019301571,7.63700782719569,8.57771594673158,27.0851096086993,12
"1220",2017-03-25 17:32:02,2017-03-25,"Ben","Ben_06293",4.80569419560906,6.36855777394607,7.97829711290571,37.0380925275399,18
"1232",2017-03-26 05:36:29,2017-03-26,"Ben","Ben_06294",0.171643813832993,4.83488959401884,4.83793540523008,2.03320830708014,6
"1237",2017-03-26 11:37:03,2017-03-26,"Ben","Ben_06294",-3.0432919115677,4.82601284479201,5.70543825109963,-32.235600644915,12
"1242",2017-03-26 18:07:19,2017-03-26,"Ben","Ben_06294",-6.21110194175202,4.67468246332914,7.77370204367216,-53.0336612393406,18
"1253",2017-03-27 05:41:36,2017-03-27,"Ben","Ben_06295",-5.39636495983455,8.30836337457442,9.90705086005416,-33.004126147209,6
"1259",2017-03-27 12:15:28,2017-03-27,"Ben","Ben_06295",-2.78389748404859,7.17655721538763,7.69760083840571,-21.2020429471195,12
"1265",2017-03-27 18:18:53,2017-03-27,"Ben","Ben_06295",-2.78702954589406,5.95869616923368,6.5782667722529,-25.0666545045553,18
"1276",2017-03-28 05:52:58,2017-03-28,"Ben","Ben_06296",4.13899245628209,4.64806235811056,6.22380448263314,41.6843281646343,6
"1281",2017-03-28 11:23:51,2017-03-28,"Ben","Ben_06296",5.9029988047635,4.24693970726486,7.27199365828809,54.2666979569678,12
"1287",2017-03-28 18:25:55,2017-03-28,"Ben","Ben_06296",9.76224647865217,4.76881059760193,10.8647600445549,63.9647126701698,18
"1293",2013-09-24 09:34:51,2013-09-24,"Jozef","Jozef_05015",-1.09133974554752,1.6122955979239,1.94692566249883,-34.0935071699211,6
"1295",2013-09-24 11:36:33,2013-09-24,"Jozef","Jozef_05015",-1.58599488866602,1.6852097236804,2.31415461878884,-43.2627655948237,12
"1300",2013-09-24 17:37:03,2013-09-24,"Jozef","Jozef_05015",-1.31533869313272,1.39732185818077,1.91901648064884,-43.2689098458198,18
"1309",2013-09-25 05:50:24,2013-09-25,"Jozef","Jozef_05016",1.39652066120478,1.2301053992219,1.86102908369716,48.6252456678311,6
"1315",2013-09-25 12:23:05,2013-09-25,"Jozef","Jozef_05016",3.46269407677425,0.557204954806682,3.50723931760987,80.8585240333239,12
"1320",2013-09-25 17:54:53,2013-09-25,"Jozef","Jozef_05016",4.69909222249921,-0.692271124607058,4.74981126209425,98.3805433544829,18
"1331",2013-09-26 06:02:50,2013-09-26,"Jozef","Jozef_05017",0.122497242965008,-2.24063159447238,2.24397761055718,176.870706035314,6
"1336",2013-09-26 12:03:38,2013-09-26,"Jozef","Jozef_05017",-4.01908143501571,1.26152232915035,4.21241666602828,-72.5738007175982,12
"1341",2013-09-26 17:34:36,2013-09-26,"Jozef","Jozef_05017",-3.92037597865684,0.464639275395726,3.94781426491544,-83.2408882845423,18
"1353",2013-09-27 05:40:42,2013-09-27,"Jozef","Jozef_05018",-3.63911847106895,3.23941056404642,4.87205952846748,-48.3256893636801,6
"1359",2013-09-27 11:43:08,2013-09-27,"Jozef","Jozef_05018",-4.4186637725916,5.01587135310654,6.6845759002444,-41.3780005217797,12
"1364",2013-09-27 17:44:42,2013-09-27,"Jozef","Jozef_05018",-2.97574239524218,3.60462463902364,4.67422310027004,-39.5408523817219,18
"1375",2013-09-28 05:49:19,2013-09-28,"Jozef","Jozef_05019",-3.09515098649689,5.73631284394641,6.51807062502679,-28.3500349646456,6
"1380",2013-09-28 12:19:54,2013-09-28,"Jozef","Jozef_05019",-1.47583384301724,5.19419248260115,5.39978898462757,-15.8615196939555,12
"1385",2013-09-28 18:20:26,2013-09-28,"Jozef","Jozef_05019",-2.84292349952581,3.0706245863912,4.18460862861824,-42.7949161529751,18
"1396",2013-09-29 05:58:17,2013-09-29,"Jozef","Jozef_05020",0.937942990773918,0.216963730379345,0.962709880619308,76.9754976700486,6
"1401",2013-09-29 12:29:33,2013-09-29,"Jozef","Jozef_05020",2.99389792635045,-0.174175403156699,2.99896013052363,93.3295322215296,12
"1405",2013-09-29 18:29:08,2013-09-29,"Jozef","Jozef_05020",4.45313441267922,-0.697019081387172,4.50735417925037,98.8959415969716,18
"1416",2013-09-30 06:02:18,2013-09-30,"Jozef","Jozef_05021",0.877582043336566,2.76636246680523,2.90222527391233,17.6007560613332,6
"1420",2013-09-30 11:31:38,2013-09-30,"Jozef","Jozef_05021",4.08897105678181,1.4694229192901,4.34498423690286,70.2334648870093,12
